location_mid west,location_north,location_north east,location_north west,location_south,location_south east,location_south west,property_type_apartments,property_type_dorms,property_type_homes,property_type_hostels,property_type_houses,property_type_school buildings,property_type_townhouses,construction_year,renovation_year,ever_renovated,predicted_price,hvac,plumbing,electrical
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1938,1953,1,653577,20,10,30
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1908,1959,0,785841,7,24,20
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1972,1991,1,585087,25,19,13
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1992,1948,1,397364,12,9,17
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1900,1959,0,231158,25,9,48
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958,1917,1,790951,20,9,30
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1988,1959,0,484323,19,9,25
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,1959,0,108357,6,10,41
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1907,1964,1,642021,8,12,42
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1970,1959,0,730266,17,10,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1992,1920,1,286540,25,10,13
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1933,1909,1,405295,11,18,30
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1968,1959,0,208146,7,11,22
0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,1983,1,657235,20,19,24
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1967,1959,0,544040,22,11,13
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1975,1959,0,560657,25,7,12
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2006,1928,1,712729,25,21,35
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1955,1959,0,714477,22,8,14
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1972,1955,1,744724,8,10,46
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2006,1959,1,509081,21,17,20
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1900,1995,1,364417,7,10,14
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1911,2003,1,453142,9,8,20
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1935,1959,0,388847,24,13,34
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1961,1959,0,228634,36,15,43
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1920,1941,1,358908,24,12,15
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1961,1959,0,939322,20,10,15
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1996,2003,1,250975,25,20,35
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1987,1959,0,103773,28,12,41
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1967,1959,0,386528,17,6,40
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,1968,1,596072,36,23,25
0,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,1959,0,116465,9,24,29
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1939,1936,1,128845,21,18,33
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1911,2014,1,318741,20,21,47
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1910,1975,1,578944,23,17,13
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970,1959,0,613523,11,9,19
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1945,1906,1,618456,16,13,47
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1979,1959,0,33735,17,6,26
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1906,1947,1,806180,25,14,35
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1911,2008,1,451321,32,20,36
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1929,1959,0,541818,11,18,26
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1958,1959,0,420050,14,9,48
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1986,1959,0,399490,7,20,12
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1985,1985,1,332860,7,8,22
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2007,1905,1,994808,32,20,24
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1973,1959,0,639293,32,19,29
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,1959,0,359092,13,7,19
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1929,1914,1,553702,7,19,43
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,1970,1,799575,6,12,44
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1935,1959,0,560299,33,12,18
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1941,1959,0,336501,28,23,43
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1970,2019,1,217012,21,9,27
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,1959,0,16308,8,14,16
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1948,1900,1,997211,34,18,16
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012,1959,0,923351,29,21,23
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1951,1959,0,603685,12,12,43
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992,2005,1,485699,30,24,14
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1952,1985,1,203354,16,15,17
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1959,0,161912,31,14,16
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1927,2012,1,356820,17,7,22
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2003,1959,0,334279,19,6,34
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1931,1959,0,448073,30,11,31
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1996,1959,0,417505,27,20,40
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2005,1940,1,798098,36,15,18
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1925,1959,0,82151,29,20,25
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2010,1959,0,92861,30,12,45
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,1963,1,362604,17,7,17
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2020,1922,1,730535,8,20,39
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1988,1932,1,829222,30,24,12
0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,1903,1,461796,10,11,46
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1924,1919,1,637298,18,16,36
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1922,1959,0,299141,18,6,46
0,0,0,1,0,0,0,0,0,0,0,0,1,0,2008,1959,0,66147,32,23,17
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1958,1959,0,406241,29,16,43
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1948,1959,0,245518,35,6,20
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1999,1969,1,330286,6,11,44
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1924,2022,1,505871,35,17,37
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1973,2011,1,198613,19,21,23
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,1959,0,618424,13,22,30
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1930,2018,1,222869,18,21,41
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1987,1959,0,693822,27,10,36
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1928,1959,0,651129,32,8,26
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1931,1978,1,437626,11,7,12
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1946,1959,0,763103,27,8,38
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1901,1959,0,921508,20,19,27
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1900,1904,1,542704,20,17,14
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1982,1959,0,520576,17,19,44
0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,1959,0,551016,24,12,31
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1946,1979,1,360473,31,24,12
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1918,1934,1,864385,24,8,41
0,0,1,0,0,0,0,0,1,0,0,0,0,0,2010,1926,1,556966,36,8,30
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1950,1964,1,802297,29,22,18
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1940,1943,1,992160,9,11,26
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,1929,1,419563,25,16,46
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1913,1968,1,834036,34,11,23
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1990,1969,1,923098,27,16,24
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1921,1959,0,386764,34,17,46
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2004,1931,1,927811,31,8,30
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1959,1959,0,194717,25,17,44
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1946,1959,0,267646,34,11,41
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1921,2006,1,76557,15,22,39
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1925,1959,0,505811,22,21,12
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1937,1917,1,416771,8,18,46
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1950,1948,1,445092,27,23,21
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008,1992,1,494991,19,14,46
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1993,1959,0,558811,33,8,16
0,0,0,0,0,0,1,0,0,0,1,0,0,0,2002,2008,1,494270,20,9,19
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,1945,1,298964,8,20,20
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1924,1959,0,986971,29,15,45
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,1981,1,843362,30,15,34
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1968,1959,0,98116,10,23,12
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1973,1959,0,878276,34,7,38
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1945,1951,1,748678,30,12,19
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1972,1959,0,391934,13,11,44
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,1959,0,351813,10,10,21
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1945,1959,0,939645,23,16,43
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1914,2011,1,518468,7,12,26
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1920,1953,1,657211,11,12,29
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1997,1969,1,36230,8,18,48
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1919,1959,0,200869,18,11,13
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1901,1945,1,275587,26,21,48
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1935,1959,0,329080,30,8,34
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1903,1959,0,429946,26,6,17
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1921,1959,0,906425,33,6,38
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1923,1959,0,86283,17,16,30
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1921,1959,0,687930,19,15,42
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1904,1921,1,159723,26,15,38
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1988,1959,0,330611,12,8,15
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1928,1959,0,268893,32,8,40
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1963,1959,0,179835,20,15,48
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1986,1907,1,460212,25,12,39
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2010,1959,0,882054,27,15,41
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1968,1971,1,72101,29,6,39
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1928,1952,1,552223,36,18,17
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1959,2010,1,247895,19,24,33
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1976,1959,0,679008,29,6,34
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1929,1913,1,422334,9,16,14
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1921,1959,0,797853,30,12,19
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1946,1959,0,919574,32,8,41
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1924,1959,0,305869,26,17,34
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1996,1959,0,487074,29,8,32
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1994,1959,0,145328,23,19,18
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1990,1959,0,327877,7,18,27
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1923,1959,0,802178,7,10,16
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1977,2001,1,340126,30,7,13
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1955,2020,1,227151,30,22,34
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1932,1975,1,204733,22,10,24
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1908,1973,1,43803,20,12,32
0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,1959,0,154393,24,20,38
0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,1959,0,674656,26,18,44
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1936,1959,0,687568,26,13,13
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1972,1900,1,333833,21,10,47
0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,1959,0,865647,13,24,14
0,0,0,0,1,0,0,0,1,0,0,0,0,0,2006,2017,1,596383,13,16,17
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1903,1961,1,372084,6,8,26
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1966,1959,0,622126,34,19,24
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1942,1975,1,645340,17,18,41
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1907,1959,0,959883,28,9,13
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1951,1959,0,646460,22,21,19
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1987,1959,0,496146,28,10,12
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1979,1959,0,992532,28,6,32
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1928,1959,0,983245,10,23,12
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1998,1959,0,440265,9,22,28
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1977,1959,0,729876,25,11,32
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1915,1959,0,892799,32,10,48
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1908,1959,0,136468,30,18,47
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1960,1951,1,416360,21,14,48
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004,1959,0,368986,7,10,16
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1932,1978,1,414213,26,10,15
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1913,1968,1,29005,30,20,32
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1915,1959,0,331486,10,8,22
1,0,0,0,0,0,0,0,0,1,0,0,0,0,2003,1931,1,370365,16,20,19
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1977,1922,1,843071,27,24,15
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1998,1906,1,725582,14,15,34
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1989,1959,0,455008,8,14,23
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1994,1959,0,287062,16,14,22
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1932,1959,0,973820,30,10,38
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1982,2003,1,700168,19,7,40
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1904,2003,1,974454,23,15,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1926,1997,1,409777,12,24,47
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997,1959,0,947917,21,20,15
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1988,1940,1,314052,28,11,14
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,1959,0,651842,8,21,40
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1903,1994,1,832891,35,24,13
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1959,0,288749,17,16,34
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1974,1959,0,462972,30,21,43
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1997,1959,0,192262,30,12,19
0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,1959,0,520976,10,17,14
1,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,1959,0,852514,23,24,35
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1908,1972,1,222085,20,8,47
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1973,1,403127,34,13,34
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1952,1959,0,188408,22,19,32
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1936,1959,0,809184,24,14,29
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1939,1948,1,120571,7,17,28
0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,1921,1,362500,14,12,41
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1915,2006,1,878711,16,22,28
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1904,1959,0,576373,7,8,48
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1900,1959,0,126076,36,22,48
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2019,1959,0,492143,33,8,38
0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,1959,0,395743,34,13,23
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1930,1,240423,9,23,14
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1950,1984,1,335907,7,21,44
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1906,1944,1,874879,16,8,39
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1972,1959,0,579238,10,12,30
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1916,1961,1,898126,20,16,17
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1924,1959,0,827941,30,10,26
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1965,1959,0,857196,27,22,16
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1937,1920,1,671674,11,11,17
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,1959,0,672192,18,10,40
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1917,1925,1,580805,26,20,46
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1901,1959,0,624693,17,22,15
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1946,1959,0,508071,9,6,17
0,0,0,1,0,0,0,0,1,0,0,0,0,0,2004,1907,1,254071,35,10,19
0,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,1959,0,744378,28,13,45
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1933,1902,1,937386,26,19,16
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1986,2017,1,952400,14,17,24
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1921,1959,0,284031,30,17,35
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1981,1917,1,387828,17,17,40
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1974,1959,0,640616,24,13,26
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1948,1959,0,210954,6,24,15
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1952,1959,0,765821,31,23,37
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1937,1919,1,215016,9,13,18
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,1908,1,172943,14,10,44
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1966,2015,1,260229,22,14,41
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2011,1,284481,36,22,14
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1907,1967,1,173421,22,14,16
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1998,1959,0,814604,20,14,19
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1957,1959,0,727497,33,7,25
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1967,1979,1,814599,26,14,34
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1941,1959,0,648133,18,8,42
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1939,1959,0,980766,16,7,16
1,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,1901,1,49407,18,16,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1910,1943,1,345772,12,22,14
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1999,2006,1,267295,36,15,15
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1906,1959,0,817352,18,8,14
0,0,0,0,0,1,0,0,0,0,0,0,1,0,2000,1948,1,547274,8,24,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,1915,1,802787,17,20,24
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1904,1921,1,731617,16,23,17
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1991,1959,0,133372,33,18,31
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1934,1946,1,969091,22,16,15
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1904,1953,1,195444,34,19,45
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1962,1935,1,737739,33,20,19
0,0,0,0,0,1,0,0,1,0,0,0,0,0,2020,1928,1,812645,36,23,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1932,1959,0,806885,9,19,13
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1947,1954,1,512986,26,19,27
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1934,1959,0,69031,24,13,42
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1958,2000,1,314520,24,14,39
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1926,1959,0,251317,31,17,38
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1940,1959,0,308922,15,8,14
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1977,1959,0,118981,27,14,29
0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,1980,1,925102,35,24,16
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1961,1924,1,186314,32,21,43
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1950,1910,1,453636,12,17,15
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1943,1917,1,613441,30,24,17
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1988,1959,0,936120,25,11,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1910,1959,0,634340,22,19,47
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1933,1928,1,606712,6,15,21
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1992,1995,1,789961,25,9,16
0,0,0,0,1,0,0,1,0,0,0,0,0,0,2005,2002,1,768640,20,18,31
1,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,1959,0,486244,11,22,45
0,0,0,0,0,1,0,0,0,0,0,0,1,0,2002,1937,1,579047,15,11,26
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1909,1959,0,797470,13,11,44
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1940,1959,0,465309,14,9,18
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1978,1959,0,124393,16,23,39
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,1959,0,391163,6,17,42
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1984,1959,0,804001,22,8,40
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1906,1902,1,837971,10,22,47
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1977,1997,1,882167,18,12,14
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006,1959,0,343551,24,15,39
0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,1959,0,438525,26,8,18
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1914,1959,0,143388,32,9,43
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1975,1918,1,318806,23,8,36
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1951,1959,0,98543,18,12,17
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1950,1911,1,787805,17,9,20
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1913,1959,0,916572,15,23,47
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1976,1959,0,48272,20,17,34
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1929,1959,0,911701,18,24,28
0,0,0,0,0,1,0,0,0,0,0,0,1,0,1932,1959,0,205215,26,22,32
0,0,0,0,0,1,0,0,0,0,0,0,1,0,2012,1959,0,85474,6,6,13
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1900,1959,0,343742,24,19,14
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1975,1959,0,208291,31,6,43
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1925,1959,0,515598,10,12,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1968,1942,1,654692,23,15,26
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1932,1970,1,431121,32,20,34
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1973,1920,1,301796,22,18,31
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1914,1959,0,451748,19,19,34
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1972,1959,0,296924,19,14,34
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1948,1959,0,952938,28,12,35
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1954,1959,0,53020,14,8,17
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1904,1946,1,109042,25,19,29
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1948,1959,0,813933,7,19,20
0,0,0,0,0,0,1,0,0,0,0,1,0,0,2020,2017,1,975987,9,13,18
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1921,1959,0,353854,7,11,43
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1933,1992,1,424308,31,23,13
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1987,1959,0,321888,30,13,27
0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007,1955,1,21243,26,6,15
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1910,1959,0,580633,20,14,44
0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1959,0,547361,21,19,36
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1999,2007,1,587236,10,7,13
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1932,1959,0,396473,21,21,29
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1900,2012,1,180094,27,19,42
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1914,1959,0,341613,35,7,27
0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,2015,1,814357,6,7,12
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1933,1959,0,459510,28,10,24
0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022,1968,1,887410,36,18,33
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1967,1915,1,223709,7,18,28
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1980,1959,0,73221,13,12,36
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1930,1959,0,359590,6,23,42
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1991,1922,1,515041,9,23,37
